Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
Jimmy Nelson,LAD,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,10547
Cesar Hernandez,2 Tms,202,0.0990099,0.19306931,0.51282051,0.21546961,0.2970297,0.46961326,0.76664296,0.25414365,0.20155039,26.54683074,2.085355946,0.326903872,107.1839074,10556
Rob Brantly,NYY,3,0,0.33333333,0,0,0,0,0,0,0,-0.417159466,-0.780448696,0,-100,10655
Gio Urshela,NYY,139,0.02877698,0.26618705,0.10810811,0.29323308,0.31654676,0.46616541,0.78271217,0.17293233,0.37634409,18.92465535,2.092254382,0.332619089,111.67143,10681
Ryan LaMarre,NYY,15,0.06666667,0.26666667,0.25,0.21428571,0.26666667,0.42857143,0.6952381,0.21428572,0.22222222,1.601285656,-0.215160492,0.29708972,87.66954197,10700
Corey Dickerson,2 Tms,53,0.09433962,0.22641509,0.41666667,0.23404255,0.30188679,0.34042553,0.64231232,0.10638298,0.30555556,4.962160986,-1.455948736,0.281224304,76.70812653,10762
Mike Foltynewicz,TEX,2,0,1,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,10811
Jurickson Profar,SDP,90,0.11111111,0.16666667,0.66666667,0.15384615,0.24719101,0.23076923,0.47796024,0.07692308,0.17460317,3.951862275,-6.946814612,0.221135576,38.42638608,10815
Andrelton Simmons,MIN,162,0.08641975,0.14197531,0.60869565,0.24489796,0.31481481,0.31972789,0.6345427,0.07482993,0.27868852,15.63193377,-3.985684625,0.28469036,78.49482651,10847
Jared Hoying,TOR,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,10882
Adam Duvall,2 Tms,142,0.0915493,0.33802817,0.27083333,0.17829457,0.25352113,0.35658915,0.61011028,0.17829458,0.22666667,11.16307639,-6.03261381,0.263096502,63.85783317,10950
Phil Gosselin,LAA,157,0.08280255,0.14649682,0.56521739,0.27464789,0.34394904,0.35211268,0.69606172,0.07746479,0.31623932,18.53413295,-0.478003403,0.310746626,95.72133507,10953
Jacob deGrom,NYM,11,0,0.18181818,0,0.45454545,0.45454545,0.45454545,0.9090909,0,0.55555556,2.106970966,0.774910458,0.399570601,156.8904159,10954
Kevin Kiermaier,TBR,122,0.05737705,0.29508197,0.19444444,0.26785714,0.32786885,0.34821429,0.67608314,0.08035715,0.39473684,13.29296051,-1.480801495,0.299756355,94.06638862,11038
Merrill Kelly,ARI,22,0,0.5,0,0,0,0,0,0,0,-3.059169419,-5.723290436,0,-100,11156
Vince Velasquez,PHI,6,0,0.5,0,0,0,0,0,0,0,-0.834318932,-1.560897392,0,-100,11189
Kole Calhoun,ARI,43,0.04651163,0.23255814,0.2,0.12195122,0.1627907,0.17073171,0.33352241,0.04878049,0.16129032,-0.598107674,-5.805253298,0.151253305,-12.55521939,11200
Adam Eaton,2 Tms,49,0.06122449,0.2244898,0.27272727,0.17777778,0.2244898,0.22222222,0.44671202,0.04444444,0.22857143,1.321817936,-4.611906147,0.20066887,22.22974464,11205
Mike Freeman,CIN,14,0.07142857,0.35714286,0.2,0.23076923,0.28571429,0.23076923,0.51648352,0,0.375,0.807500367,-0.887849371,0.237777323,40.61204455,11241
Jonathan Schoop,DET,196,0.07653061,0.20408163,0.375,0.33333333,0.38265306,0.54237288,0.92502594,0.20903955,0.38167939,36.234463,12.49956666,0.391505236,150.5223443,11265
Whit Merrifield,KCR,196,0.05612245,0.12244898,0.45833333,0.27624309,0.31632653,0.40331492,0.71964145,0.12707183,0.29936306,22.68486883,-1.050027507,0.30795144,92.33752283,11281
Bryan Holaday,ARI,4,0,1,0,0,0,0,0,0,0,-0.556212622,-1.040598261,0,-100,11287
Adrian Sanchez,WSN,10,0.2,0.1,2,0.125,0.3,0.125,0.425,0,0.14285714,0.053493193,-1.157470906,0.174530208,2.878325028,11338
Jake Marisnick,2 Tms,90,0.05555556,0.31111111,0.17857143,0.25925926,0.31111111,0.43209877,0.74320988,0.17283951,0.35849057,11.02060472,0.121927837,0.316063858,96.45146992,11339
Sean Nolin,WSN,2,0,0,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,11341
Jesus Aguilar,MIA,134,0.12686567,0.20895522,0.60714286,0.25892857,0.35820896,0.44642857,0.80463753,0.1875,0.29268293,18.97197586,2.745056943,0.33918599,115.5991637,11342
Yasmani Grandal,CHW,96,0.30208333,0.21875,1.38095238,0.265625,0.48421053,0.546875,1.03108553,0.28125,0.28205128,21.57301205,9.947756708,0.439668423,184.0705335,11368
Delino DeShields,CIN,29,0.17241379,0.20689655,0.83333333,0.18181818,0.33333333,0.27272727,0.6060606,0.09090909,0.25,2.810169911,-0.701625975,0.285184684,71.41298765,11379
Ronald Torreyes,PHI,126,0.07142857,0.12698413,0.5625,0.28448276,0.34126984,0.4137931,0.75506294,0.12931034,0.30927835,16.52509028,1.266942637,0.326579421,102.0132665,11400
Jose Quintana,SFG,1,1,0,1,0,1,0,1,0,0,0.433257982,0.312161572,0.691716552,343.6407789,11423
Gary Sanchez,NYY,130,0.12307692,0.23076923,0.53333333,0.2300885,0.33076923,0.50442478,0.83519401,0.27433628,0.24,19.86976274,4.127229463,0.352798169,125.3034204,11442
Mark Canha,OAK,210,0.10952381,0.1952381,0.56097561,0.22099448,0.32857143,0.39779006,0.72636149,0.17679558,0.2481203,26.43817503,1.007928959,0.320227502,106.436997,11445
Tony Wolters,CHC,8,0.125,0.5,0.25,0,0.125,0,0.125,0,0,-0.540114106,-1.508885385,0.086464569,-53.83207822,11470
Odubel Herrera,PHI,153,0.03921569,0.16993464,0.23076923,0.25179856,0.30463576,0.38129496,0.68593072,0.1294964,0.28828829,16.59472584,-1.933024865,0.299156348,84.19627633,11476
Christian Yelich,MIL,126,0.13492063,0.3015873,0.44736842,0.18691589,0.29365079,0.31775701,0.6114078,0.13084112,0.26086957,10.96049138,-4.297656257,0.27320179,67.35506224,11477
Henry Ramos,ARI,27,0.07407407,0.14814815,0.5,0.25,0.2962963,0.45833333,0.75462963,0.20833333,0.25,3.286892393,0.017289327,0.315200397,93.96252253,11481
Robbie Ray,TOR,2,0,0,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,11486
Michael A. Taylor,KCR,152,0.07236842,0.28947368,0.25,0.29496403,0.34437086,0.42446043,0.76883129,0.1294964,0.40217391,20.78625824,2.379603939,0.333348017,109.4941968,11489
Aaron Sanchez,SFG,3,0,0.66666667,0,0,0,0,0,0,0,-0.417159466,-0.780448696,0,-100,11490
Manny Machado,SDP,163,0.16564417,0.12269939,1.35,0.24626866,0.37423313,0.42537313,0.79960626,0.17910447,0.25454545,23.59550635,3.856791544,0.343024378,117.6185189,11493
Bryce Harper,PHI,190,0.17894737,0.28421053,0.62962963,0.25657895,0.3968254,0.40131579,0.79814119,0.14473684,0.36842105,29.59440281,6.586084934,0.356322176,121.3373732,11579
Willson Contreras,CHC,132,0.10606061,0.25,0.42424242,0.28448276,0.35606061,0.53448276,0.89054337,0.25,0.32467532,22.35743107,6.372704967,0.372777123,132.1874864,11609
Brandon Drury,NYM,37,0,0.24324324,0,0.27777778,0.2972973,0.58333333,0.88063063,0.30555555,0.32,6.091132766,1.610565601,0.367036981,135.7530618,11615
Heath Hembree,CIN,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,11632
Elias Diaz,COL,135,0.11111111,0.2,0.55555556,0.24166667,0.32592593,0.44166667,0.7675926,0.2,0.26436782,18.00163228,1.653616954,0.329231067,91.99389012,11680
Carlos Martinez,STL,4,0,1,0,0,0,0,0,0,0,-0.556212622,-1.040598261,0,-100,11682
Matt Harvey,BAL,2,0,0.5,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,11713
Nick Castellanos,CIN,155,0.06451613,0.20645161,0.3125,0.30555556,0.35483871,0.59027778,0.94511649,0.28472222,0.33333333,28.90369304,10.13374952,0.393445981,141.7512218,11737
J.T. Realmuto,PHI,156,0.10897436,0.25,0.43589744,0.24087591,0.33333333,0.39416058,0.72749391,0.15328467,0.31578947,19.00858635,0.117546414,0.315337163,94.70908164,11739
Drew Smyly,ATL,15,0,0.4,0,0.07142857,0.07142857,0.07142857,0.14285714,0,0.125,-1.306535401,-3.122981549,0.062789666,-70.36621499,11760
Taijuan Walker,NYM,10,0,0.7,0,0,0,0,0,0,0,-1.390531554,-2.601495653,0,-100,11836
Mason Williams,NYM,9,0.22222222,0.33333333,0.66666667,0.14285714,0.33333333,0.28571429,0.61904762,0.14285715,0.25,0.92045504,-0.169412648,0.291675515,86.79011233,11859
Joc Pederson,2 Tms,112,0.08928571,0.22321429,0.4,0.26530612,0.34821429,0.37755102,0.72576531,0.1122449,0.33333333,14.2168579,0.654059994,0.321484677,98.3890815,11899
Hanser Alberto,KCR,127,0.03149606,0.09448819,0.33333333,0.28571429,0.31746032,0.45378151,0.77124183,0.16806722,0.30188679,16.82994417,1.45070012,0.328232516,106.0384169,11902
Joe Panik,2 Tms,57,0.12280702,0.15789474,0.77777778,0.10204082,0.22807018,0.14285714,0.37092732,0.04081632,0.125,0.914014963,-5.988480399,0.187445743,15.10792008,11936
Travis Shaw,MIL,47,0.12765957,0.25531915,0.5,0.15384615,0.2826087,0.28205128,0.56465998,0.12820513,0.19230769,3.60820851,-2.083322754,0.260852378,59.33155027,11982
Nick Martini,CHC,7,0.14285714,0.28571429,0.5,0.2,0.28571429,0.2,0.48571429,0,0.25,0.326250184,-0.521424685,0.224395982,35.78306808,12005
Jon Berti,MIA,104,0.15384615,0.23076923,0.66666667,0.16091954,0.28846154,0.26436782,0.55282936,0.10344828,0.19354839,7.643482901,-4.950543724,0.256893649,62.13316942,12037
Kyle Hendricks,CHC,21,0,0.28571429,0,0.05882353,0.05882353,0.05882353,0.11764706,0,0.09090909,-2.021673097,-4.564697704,0.051709137,-76.4129617,12049
Niko Goodrum,DET,108,0.10185185,0.30555556,0.33333333,0.27368421,0.35185185,0.38947368,0.74132553,0.11578947,0.39344262,14.12075931,1.042347041,0.326091447,106.3320171,12092
Max Kepler,MIN,129,0.08527132,0.20155039,0.42307692,0.15652174,0.24806202,0.26086957,0.50893159,0.10434783,0.18390805,6.876776245,-8.744660627,0.23249527,43.23440002,12144
Nick Ahmed,ARI,158,0.08227848,0.1835443,0.44827586,0.25174825,0.3164557,0.46153846,0.77799416,0.20979021,0.29464286,20.95806186,1.824829107,0.32838567,102.5290999,12147
Eddie Rosario,2 Tms,120,0.03333333,0.16666667,0.2,0.26548673,0.28813559,0.36283186,0.65096745,0.09734513,0.30434783,11.22820684,-3.303362343,0.281102959,75.58997605,12155
Austin Barnes,LAD,73,0.05479452,0.26027397,0.21052632,0.21212121,0.27777778,0.36363636,0.64141414,0.15151515,0.25,6.846701298,-1.993336621,0.281423426,76.66734098,12158
Ben Gamel,2 Tms,108,0.0462963,0.25925926,0.17857143,0.2371134,0.28301887,0.34020619,0.62322506,0.10309279,0.31428571,9.220205828,-3.858206437,0.271227006,68.20874712,12160
Xander Bogaerts,BOS,213,0.1314554,0.21126761,0.62222222,0.28415301,0.37558685,0.44262295,0.8182098,0.15846994,0.33834586,32.87753476,7.083999456,0.354623567,121.3511683,12161
Miguel Sano,MIN,174,0.13218391,0.28735632,0.46,0.2384106,0.33908046,0.36423841,0.70331887,0.12582781,0.32291667,21.01530032,-0.055474996,0.314041112,98.3227456,12164
Jorge Bonifacio,PHI,9,0.11111111,0.44444444,0.25,0.125,0.22222222,0.125,0.34722222,0,0.25,0.048143874,-1.041723815,0.174530208,3.22567243,12174
Maikel Franco,BAL,131,0.05343511,0.19083969,0.28,0.19834711,0.24427481,0.32231405,0.56658886,0.12396694,0.22916667,8.408670127,-7.454959564,0.245645217,50.43306689,12179
Jorge Alfaro,MIA,87,0.02298851,0.33333333,0.06896552,0.25882353,0.27586207,0.45882353,0.7346856,0.2,0.35849057,10.2463583,-0.28902936,0.310411146,96.90391655,12180
Jake Hager,2 Tms,18,0.16666667,0.38888889,0.42857143,0.06666667,0.22222222,0.06666667,0.28888889,0,0.125,-0.058712251,-2.238447628,0.164122499,-1.788288596,12198
Scott Schebler,LAA,10,0,0.4,0,0,0,0,0,0,0,-1.390531554,-2.601495653,0,-100,12225
Rougned Odor,NYY,111,0.09009009,0.23423423,0.38461538,0.22680412,0.32432432,0.43298969,0.75731401,0.20618557,0.24615385,14.87533133,1.433629837,0.330036708,109.9269008,12282
Kevan Smith,2 Tms,42,0.14285714,0.19047619,0.75,0.11428571,0.24390244,0.14285714,0.38675958,0.02857143,0.14814815,-0.052349245,-5.138398459,0.170402018,-2.415375045,12284
Chris Bassitt,OAK,2,0,1,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,12304
Colin Rea,MIL,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,12317
Jace Peterson,MIL,55,0.09090909,0.25454545,0.35714286,0.28571429,0.34545455,0.30612245,0.651577,0.02040816,0.38888889,5.695988059,-0.964314483,0.293235427,80.3710767,12325
Tommy La Stella,SFG,26,0.03846154,0.11538462,0.33333333,0.24,0.26923077,0.28,0.54923077,0.04,0.27272727,1.620795937,-1.52771072,0.243409219,52.37190551,12371
Nick Tropeano,NYM,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,12385
Taylor Motter,2 Tms,14,0.07142857,0.28571429,0.25,0.23076923,0.28571429,0.30769231,0.5934066,0.07692308,0.33333333,1.107500396,-0.587849342,0.263676694,52.22252545,12399
Kevin Pillar,NYM,125,0.016,0.208,0.07692308,0.23966942,0.256,0.4214876,0.6774876,0.18181818,0.25555556,12.24934268,-2.887708551,0.286504915,83.43073239,12434
Curt Casali,SFG,56,0.10714286,0.32142857,0.33333333,0.10204082,0.21428571,0.20408163,0.41836734,0.10204081,0.13333333,0.998161762,-5.78323719,0.189607955,17.41679263,12510
Kolten Wong,MIL,147,0.04761905,0.14965986,0.31818182,0.29710145,0.33333333,0.45652174,0.78985507,0.15942029,0.32743363,20.65378566,2.852613415,0.337880702,109.3774707,12532
Marcus Semien,TOR,195,0.08717949,0.22051282,0.39534884,0.24293785,0.31282051,0.46892655,0.78174706,0.2259887,0.26612903,26.78399861,3.17019869,0.334075786,108.2757464,12533
C.J. Cron,COL,150,0.1,0.22666667,0.44117647,0.31060606,0.39333333,0.58333333,0.97666666,0.27272727,0.36666667,29.9336915,11.76923003,0.409257983,143.98802,12546
John Hicks,TEX,12,0,0.33333333,0,0.16666667,0.16666667,0.66666667,0.83333334,0.5,0,1.651661295,0.198504377,0.334419767,113.1576096,12547
Eugenio Suarez,CIN,153,0.10457516,0.34640523,0.30188679,0.17164179,0.26797386,0.35074627,0.61872013,0.17910448,0.22368421,13.20165463,-5.326096083,0.272352478,63.07580043,12552
Trevor Story,COL,161,0.08074534,0.1863354,0.43333333,0.29655172,0.36024845,0.6137931,0.97404155,0.31724138,0.31775701,31.5270341,12.03051212,0.404740271,141.0528264,12564
Alex Dickerson,SFG,27,0.18518519,0.18518519,1,0.28571429,0.44444444,0.42857143,0.87301587,0.14285714,0.33333333,5.001136872,1.731533806,0.391937424,148.8718727,12649
Ryne Harper,WSN,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,12680
Trevor Bauer,LAD,19,0.05263158,0.21052632,0.25,0.05882353,0.11111111,0.05882353,0.16993464,0,0.07692308,-1.270186443,-3.571018231,0.087265104,-49.47887976,12703
Adrian Houser,MIL,15,0.06666667,0.53333333,0.125,0.16666667,0.23076923,0.66666667,0.8974359,0.5,0,2.405676089,0.589229941,0.361904135,124.9856879,12718
Dillon Thomas,SEA,4,0,0.5,0,0.25,0.25,0.25,0.5,0,0.5,0.171098513,-0.313287126,0.21976383,39.30892976,12719
Breyvic Valera,TOR,26,0.03846154,0.23076923,0.16666667,0.30434783,0.32,0.34782609,0.66782609,0.04347826,0.38888889,2.586646636,-0.56186002,0.2883078,77.35715431,12758
Sonny Gray,CIN,15,0.06666667,0.13333333,0.5,0.15384615,0.21428571,0.15384615,0.36813186,0,0.18181818,0.085917034,-1.730529114,0.174987657,-0.182905416,12768
Brad Miller,PHI,80,0.0375,0.4,0.09375,0.16883117,0.2,0.33766234,0.53766234,0.16883117,0.2195122,4.079079544,-5.608633244,0.229691415,39.06435109,12775
Andy Burns,LAD,11,0.18181818,0,2,0.22222222,0.36363636,0.33333333,0.69696969,0.11111111,0.22222222,1.369659865,0.037599356,0.318557723,100.7937916,12779
Taylor Davis,PIT,6,0.16666667,0,1,0.4,0.5,0.4,0.9,0,0.4,1.192614475,0.466036016,0.408304532,157.2533128,12782
George Springer,TOR,93,0.12903226,0.27956989,0.46153846,0.28205128,0.39130435,0.55128205,0.9425864,0.26923077,0.36170213,17.89694313,6.634977012,0.400655272,153.2535607,12856
Brian Goodwin,CHW,66,0.07575758,0.27272727,0.27777778,0.13559322,0.2,0.13559322,0.33559322,0,0.19047619,-0.36392434,-8.356287391,0.16140039,-3.913613788,12858
James McCann,NYM,128,0.1015625,0.265625,0.38235294,0.25663717,0.3359375,0.40707965,0.74301715,0.15044248,0.32894737,16.56192886,1.061588402,0.324450477,108.0842688,12859
Anthony Rendon,LAA,80,0.15,0.1125,1.33333333,0.19402985,0.3125,0.32835821,0.64085821,0.13432836,0.19298246,7.626273383,-2.061439405,0.283282297,77.16778998,12861
Tyler Anderson,2 Tms,9,0.11111111,0.44444444,0.25,0,0.11111111,0,0.11111111,0,0,-0.679167262,-1.76903495,0.076857395,-51.12982668,12880
Gregory Polanco,PIT,106,0.0754717,0.33962264,0.22222222,0.17204301,0.23584906,0.20430108,0.44015014,0.03225807,0.26229508,2.973144001,-9.863075444,0.201965317,23.19306829,12907
Francisco Lindor,NYM,164,0.09146341,0.13414634,0.68181818,0.23972603,0.31055901,0.40410959,0.7146686,0.16438356,0.25210084,18.98703141,-0.872779809,0.307994292,97.39255319,12916
Dylan Bundy,LAA,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,12917
Brandon Nimmo,NYM,120,0.15833333,0.225,0.7037037,0.30612245,0.42857143,0.39795918,0.82653061,0.09183673,0.41428571,20.21181272,5.680243535,0.371637734,138.7422082,12927
Phillip Evans,PIT,74,0.13513514,0.2027027,0.66666667,0.24193548,0.36486486,0.30645161,0.67131647,0.06451613,0.30434783,8.451253777,-0.509880553,0.306098606,90.84930168,12950
Joe Musgrove,SDP,19,0,0.42105263,0,0.16666667,0.16666667,0.16666667,0.33333334,0,0.3,-0.338858025,-2.639689812,0.14650922,-10.05895648,12970
Joe Ross,WSN,7,0.14285714,0.57142857,0.25,0,0.14285714,0,0.14285714,0,0,-0.401060951,-1.24873582,0.09881665,-46.31338136,12972
Austin Hedges,CLE,92,0.05434783,0.2826087,0.19230769,0.17857143,0.22222222,0.3452381,0.56746032,0.16666667,0.2,5.711965732,-5.428903975,0.243104979,50.30177301,12976
Michael Perez,PIT,34,0.23529412,0.23529412,1,0.15384615,0.35294118,0.19230769,0.54524887,0.03846154,0.22222222,3.059926383,-1.057351552,0.276839556,71.83946225,12977
Javier Baez,2 Tms,144,0.09027778,0.29861111,0.30232558,0.29133858,0.375,0.5511811,0.9261811,0.25984252,0.37333333,26.64892393,9.21104091,0.391860784,147.7484871,12979
Cam Gallagher,KCR,38,0.07894737,0.10526316,0.75,0.22857143,0.28947368,0.25714286,0.54661654,0.02857143,0.25806452,2.551402616,-2.050260958,0.249215353,52.65832213,12981
Jackie Bradley Jr.,MIL,78,0.12820513,0.30769231,0.41666667,0.16923077,0.28205128,0.24615385,0.52820513,0.07692308,0.23809524,4.97753727,-4.467982699,0.2451935,49.15785115,12984
Erick Castillo,CHC,2,0,0,0,0.5,0.5,0.5,1,0,0.5,0.449204824,0.207012005,0.439527661,175.5558469,12990
John Andreoli,SDP,2,0,0.5,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,13012
